price,Location,Floor,Land Mark,Land,Road,Bathroom,Bedroom,url
140000000,"Naxal, Kathmandu",2.5,,4107,13,3,5,https://hamrobazaar.com/for-sale-house/house-with-12-aana-land-at-naxal-in-kathmandu/c6aafdf1d8964bbba54a50215abb4368
140000000,"Naxal, Kathmandu",2,,4107,12,3,3,https://hamrobazaar.com/for-sale-house/house-on-sale-at-naxal-in-kathmandu/0bdfdd5f109841efbdcc978012b86542
48000000,"naya baneshwar, New Baneshwor, Kathmandu",2.5,,1796.81,12,3,4,https://hamrobazaar.com/for-sale-house/bunglow-on-sale-new-baneshwor-in-kathmandu/1cf00e6b1692418b80f0b65c8fbaa5a7
29000000,"naya basti, Imadol, Khadkagau, Mahalaxmi Municipality, Lalitpur, Bagmati Pradesh, 44705, Nepal",2.5,"naya basti, imadol",1112.31,13,3,7,https://hamrobazaar.com/for-sale-house/house-on-sale-in-lalitpur/5e126f3a529c4fd9875de0d368b1c5fa
67500000,"naya bazar, NayaBazar, Kathmandu",4.5,,2481.31,13,1,1,https://hamrobazaar.com/for-sale-house/house-on-sale-nayabazar-kathmandu-in-kathmandu/8fac6373cdbc4ec49346754a707ea676
18500000,"naya bazar, NayaBazar, Kathmandu",,,,,,,https://hamrobazaar.com/for-sale-house/house-for-sale-near-nayabazar-dharagalli-in-kathmandu/63eca94231af4ae6aec72824061264b6
28000000,"Nayagaun, Kaski (Pokhara)",3,,1369,8,5,2,https://hamrobazaar.com/for-sale-house/house-for-sale-in-kaski/d1ecbe1148e142ddb806cbc6345a2837
50000000,"new baneshwar naya baneswor sankhamul, Shankhamul (New Baneshwor), Kathmandu",3,200 m. E from Shaknkhamul Chowk,1540.125,12,3,6,https://hamrobazaar.com/for-sale-house/house-for-sale-at-shankhamul-kathmandu34-in-kathmandu/fa9fa35a2ecb4323856dba69c1b5be98
68000000,"new baneshwar naya baneswor sankhamul, Shankhamul (New Baneshwor), Kathmandu",3.5,,2464.2,20,3,7,https://hamrobazaar.com/for-sale-house/semicommercial-flat-systems-house-is-for-sale-in-kathmandu/cb56c097d5fd43d6867f99a41bb236fa
27000000,"new baneshwar naya baneswor sankhamul, Shankhamul (New Baneshwor), Kathmandu",,,,,,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-shankhamul-in-kathmandu/075a59924f0f44ec92ea6360f5f051cd
55000000,"new baneshwor naya baneshwar, Shantinagar (New Baneshwor), Kathmandu",.,,1540.125,20,4,5,https://hamrobazaar.com/for-sale-house/house-on-sale-at-shantinagarbaneshwor-in-kathmandu/a362f700fdca47b39badcd93b4572f77
46500000,"new baneshwor naya baneshwar, Shantinagar (New Baneshwor), Kathmandu",2.5,0,2053.5,13,3,6,https://hamrobazaar.com/for-sale-house/sale-for-beautiful-house-and-best-place-land-in-kathmandu/fa77270106b24036a15f9700958a5642
90000000,"new baneshwor naya baneshwar, Shantinagar (New Baneshwor), Kathmandu",3,,2909.125,12,1,1,https://hamrobazaar.com/for-sale-house/house-on-sale-at-new-baneshwor-in-kathmandu/abc54f9a7ab74498ae99e7af13298357
50000000,"New Baneshwor, Kathmandu",.,,2053.5,12,4,6,https://hamrobazaar.com/for-sale-house/house-for-sale-at-imadol-sital-height-in-lalitpur/fa6e257bf8354bb98831180aaab72514
22000000,"new naikap, Naya Naikap (Chandragiri), Kathmandu",2.5,Naikap,898.4,12,3,5,https://hamrobazaar.com/for-sale-house/brand-new-house-for-sale-in-kalanki-naikap-in-kathmandu/0377692645214205aaab1f9b56ba186c
90000000,"new naikap, Naya Naikap (Chandragiri), Kathmandu",2.5,,3764.75,13,2,6,https://hamrobazaar.com/for-sale-house/located-at-main-naikap-chowk-nearby-sunrise-bank-in-kathmandu/fe668f64d56c4ae3a627811bdc13f35b
235000000,"New Road, Makkhan Tol, Yetkha",6,,1026.75,12,6,6,https://hamrobazaar.com/for-sale-house/new-road-comercial-house-in-nepal/d574c60a88ea453e9dd2e37849b0d853
27000000,"NTC road,",2,Vishwa Adarsha College,4449.25,8,2,7,https://hamrobazaar.com/for-sale-house/house-on-sale-in-itahari-aaitabare-in-nepal/94d58de59cfa423d800c7e37a68b0a24
52500000,"Old Baneshwor, Kathmandu",4,00m from Shanti Nagar gate,2224.625,13,3,3,https://hamrobazaar.com/for-sale-house/house-for-sale-dhapakhel-arawat-tolelalitpur-in-lalitpur/49ae18fa90cd4e24a218c5eb4e69ac75
55000000,"Padma Kanya Campus, VIP Marg, Kamalpokhari, Baghbazar, Kathmandu, Kathmandu Metropolitan City, Kathmandu, Bagmati Pradesh, 46600, Nepal",3.5,Nearby Balkumari bridge,3080.25,13,6,6,https://hamrobazaar.com/for-sale-house/bungalow-house-is-for-sale-at-balkumari-imadole-in-kathmandu/fe7d92c716fa46dc85673c41b3302c06
55000000,"Pancha Kanya School, Araniko Highway, Model Village, Itagau, Nankhel, Suryabinayak, Bhaktapur, Bagmati Pradesh, 48600, Nepal",2,Rajmarg touch,2930.51,13,5,7,https://hamrobazaar.com/for-sale-house/house-on-sell-in-bhaktapur/e97049edbf4340d687ff1bf6f25f082e
105000000,"Panchakanya Heights, Baluwatar - 3, Kathmandu 44600, Nepal",2.5,,3422.5,13,7,4,https://hamrobazaar.com/for-sale-house/house-on-sale-10-in-kathmandu/b73e27b7bdcb46089571727db20ab14f
82000000,"Panchakumari Chok, Mandikhatar, Budhanilkantha, Kathmandu, Bagmati Pradesh, 44602, Nepal",2.5,,3508.0625,13,4,6,https://hamrobazaar.com/for-sale-house/6bhk-house-for-sale-at-kapan-ktm-in-kathmandu/1f8ce0674d554aed994e6c56e925f378
40000000,"Pani Tanki, चाबहिल",4,,1711.25,13,6,12,https://hamrobazaar.com/for-sale-house/chabahil-chuchepati-ma-ghar-bikrima-in-nepal/a1b9f7a33770459ba34dc08213eee3de
90000000,"Pankhaswo Marg, Chamati",4,,2738,20,,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-khusibun-in-nepal/fa488f6020c94d31864431902feace2e
23500000,"Parakhi Traders, Dakchhinkali Road, Chobhar, Taudaha, Kirtipur, Kathmandu, बागमती प्रदेश, 13775, नेपाल",3.5,,1197.875,20,4,5,https://hamrobazaar.com/for-sale-house/kirtipur-taudaha-35-aana-35-talla-11-rooms-in-kathmandu/ad86d62fef8d4a45ac4bfde4d1d902a6
41000000,"Pashupati Sadak, Gyaneshwar, Maitidevi",3,ratopul,1026.75,20,4,4,https://hamrobazaar.com/for-sale-house/35-aana-with-high-luxury-interior-at-ratopul-in-nepal/e7eda588e09246d4a01c5cc660f2a4e3
155000000,"Pasikot (Budhanilkantha) , budanilkantha",2.5,park avaiable,1060.975,13,3,4,https://hamrobazaar.com/for-sale-house/31-house-for-sale-at-budhanilkantha-pasikot-in-nepal/63bfa923ac0e4d57af958857a254c389
29000000,"Pasikot (Budhanilkantha) , budanilkantha",2.5,parking avaiable,1369,13,,,https://hamrobazaar.com/for-sale-house/4-aana-house-for-sale-at-budhanilkantha-paiskot-in-nepal/0b59a7a739c04b8e896adaac42b937e3
30000000,"Pasikot (Budhanilkantha) , budanilkantha",2.5,,2395.75,20,,,https://hamrobazaar.com/for-sale-house/7ana-house-for-sale-at-budhanilkantha-pasikot-in-nepal/4094bfadf4d5416299cc6f8e8cb16ff3
16000000,"Patan Dhoka (Patan), Lalitpur",5,Patan Nakhabhail,256.68,12,2,3,https://hamrobazaar.com/for-sale-house/house-for-sale-at-nakhabhail-patan-in-lalitpur/47db84cb45d0417095ec35b8610e0add
23000000,"PC Complex, ChhakkuBakku Marg, Bogati Tol, Naya Baneshwar, Kathmandu, Kathmandu Metropolitan City, Kathmandu, Bagmati Pradesh, 44617, Nepal",2.5,"hatiban, lalitpur",1026.75,13,3,5,https://hamrobazaar.com/for-sale-house/house-on-sale-in-kathmandu/a870fb1d526d4f389b2534c5af740ff1
47500000,"Pepsicola (Kadaghari) ,",,,1369,,,,https://hamrobazaar.com/for-sale-house/attractive-house-on-sale-at-pepsicola-in-nepal/e3a20d2f24ef48bd8e34842deb81ae10
27000000,"Pepsicola (Kadaghari), Kathmandu",3.5,,1060.975,13,4,4,https://hamrobazaar.com/for-sale-house/4-bhk-house-on-sale-in-lalitpur/302463edda744e2093a3e91dd65a4bf5
37500000,"Pepsicola (Kadaghari), Kathmandu",2.5,,1369,13,4,5,https://hamrobazaar.com/for-sale-house/5bhkd-house-on-sale-at-pepsicola-kathmandu-in-kathmandu/239901001f3540c6827c8072f0961497
6000000,"Pokhara, कास्की, Gandaki Pradesh, नेपाल",1,,1369,12,2,3,https://hamrobazaar.com/for-sale-house/house-sell-in-pokhara-in-nepal/9a1add5a60df4b9388f90d0d4cee6c57
1200000,"prabhu bank, 25DR006, Thaiba, Godawari, Lalitpur",2,,1369,13,4,3,https://hamrobazaar.com/for-sale-house/sastoma-ghar-in-lalitpur/ed3659a3711c4f84a5f563ceee696974
58000000,"Premier International School, Khumaltar Height Marg Uttar, NAST research centre, Khumaltar, Patan, Lalitpur",3,Near premiere School Khumaltar,1711.25,20,6,6,https://hamrobazaar.com/for-sale-house/house-for-sale-in-khumaltar-in-lalitpur/be373d06eddd46dd8340b8bce80fb564
50000000,"Putalisadak, Kathmandu",3.5,,1369,13,6,15,https://hamrobazaar.com/for-sale-house/semicommercial-house-on-sale-at-putalisadak-in-kathmandu/80b756108259454da97d227d267aeacd
62500000,"Putalisadak, Kathmandu",4.5,,1754.03,13,1,1,https://hamrobazaar.com/for-sale-house/house-on-sale-putalisadak-in-kathmandu/efc4e33c7f8f48fbab08a2a407554de8
87000000,"Putalisadak, Kathmandu",4,peoples plaza,2738,13,5,9,https://hamrobazaar.com/for-sale-house/putalisadak-residential-commercial-house-on-sale-in-kathmandu/d53edcb693734fed860c35f9672c78bb
37500000,"Quality Feed And Cold Storage Pvt.Ltd, Lekhnath Sadak, Balaju, Kathmandu",4,,1026.75,13,7,14,https://hamrobazaar.com/for-sale-house/3-aana-hotel-for-sale-at-naya-bus-park-in-kathmandu/d500404516e74f828cbac39961e1e60c
67500000,"Radha Mohan Marga, सिर्जना टोल, नया बानेश्वर",3,,2395.75,12,5,10,https://hamrobazaar.com/for-sale-house/semi-bungalow-sale-neyabanesor-in-nepal/ecd7c5a8add44921b2587b6ac935ede3
39000000,"Ram Mandir, F101, Sanepa, Patan, Lalitpur, Bagmati Pradesh, 04110, Nepal",3.5,,1369,13,3,14,https://hamrobazaar.com/for-sale-house/semi-commercial-home-for-sale-in-lalitpur/220b0771fe8348048b45fd73540ece86
49500000,"Ramkot (Nagarjun), Kathmandu",2.5,,1582.9,20,4,4,https://hamrobazaar.com/for-sale-house/house-for-sale-with-beautiful-view-n-swimmingpool-in-kathmandu/feb12ae8ce624faeb054034de43dab1f
42900000,"Ramkot (Nagarjun), Kathmandu",3,Padma Fuel Center,1958.9462,13,4,4,https://hamrobazaar.com/for-sale-house/premium-villa-for-sale-at-brihat-community-living-in-kathmandu/8e551b642caf4b61a09063c3cdaae853
52300000,"Ramkot (Nagarjun), Kathmandu",3.5,Padma fuel center,2160.8778,13,4,5,https://hamrobazaar.com/for-sale-house/house-for-sale-49d-at-brihat-community-living-in-kathmandu/180c34ce3c444562823e55b22dd90519
49999999,"Ramkot (Nagarjun), Kathmandu",4.5,Padma Fuel Centre,2213.4972,13,5,3,https://hamrobazaar.com/for-sale-house/luxury-bungalow-for-sale-brihat-community-living-in-kathmandu/65673a32d5ab4041aab2fd250e77e82e
36000000,"Ramkot Syuchatar Nagarjun Raniban, Sitapaila Area, Kathmandu",2,,1644.7171,12,2,6,https://hamrobazaar.com/for-sale-house/house-on-sale-at-sitapaila-in-kathmandu/cfe712e6ce7f454ebc8b08d2dc034d91
22000000,"Ramkot, Nagarjun, Nagarjun Municipality, Kathmandu",3,,1369,13,3,5,https://hamrobazaar.com/for-sale-house/35-lakh-discount-on-house-for-urgent-buyer-in-kathmandu/7a6f312ed1f54d0c93e3c980e29e385e
34000000,"Raniban (Nagarjun), Kathmandu",2.5,,1060.975,20,5,6,https://hamrobazaar.com/for-sale-house/beautiful-house-on-sale-at-raniban-nagrajun-in-kathmandu/f03e80c2b27f47208c32cba38b11275f
13000000,"Ranibari (Samakhusi), Kathmandu",0,0,1369,5,0,0,https://hamrobazaar.com/for-sale-house/samakhusi-chowk-house-sale-in-kathmandu/3ba875c53e6a426faec49f2c07839b90
55000000,"Ranibari (Samakhusi), Kathmandu",3,All Nepal hospital,2224.625,13,6,4,https://hamrobazaar.com/for-sale-house/for-haus-sales-in-nepal/4e0b7365dff74237b968c748bc8912dc
31500000,ranibari Samakhusi,3,,1026.75,12,3,4,https://hamrobazaar.com/for-sale-house/house-for-sale-ranibari-in-nepal/187c8cfff5604db38c71677e17158f43
41000000,"Rudramati Chowk, मन्डीकाटार",2,,1369,13,5,6,https://hamrobazaar.com/for-sale-house/brand-new-duplex-house-on-sale-at-mandikatar-ktm-in-nepal/e3280e326e3d41d5acc7f8c46e9be127
180000000,"Rudramati Chowk, Mandikhatar",12,Mandikhatar Hight,9583,13,4,6,https://hamrobazaar.com/for-sale-house/28-aana-land-with-bonglow-for-sale-at-mandikhatar-in-nepal/08d6d2edafee488188fe1089ca930c3d
29000000,"Rudramati Chowk, Mandikhatar, Budhanilkantha Municipality, Kathmandu",3,,1369,13,5,11,https://hamrobazaar.com/for-sale-house/house-on-sale-mandikhatar-in-kathmandu/3a9d702f8b684bd8b0a99ebe5dcec6ae
39500000,"Rudramati Chowk, Mandikhatar, Budhanilkantha Municipality, Kathmandu",3,Hama hoapital,1711.25,13,3,7,https://hamrobazaar.com/for-sale-house/residential-house-on-sale-at-satungal-kathmandu-in-kathmandu/d1dcfafcf4b34961aa6f550a61bd01ec
21000000,"Rug Company, Bagmati Corridor Road, Makalbari, Gokarneshwor, Namgyal, Gokarneshwar Municipality, Kathmandu",3,Near greenhill city,1026.75,12,3,3,https://hamrobazaar.com/for-sale-house/house-for-sale-in-ktm-jorpati-in-kathmandu/a22715ea372541839ab9b8806e423a2a
15500000,Rupandehi > Tilottama,2.5,"Yogikuti, in front of Butwal Public School, Tilottama- 3, Rupandehi",2224.625,13,4,8,https://hamrobazaar.com/for-sale-house/house-sale-at-tilottama-3-yogikuti-in-rupandehi/472a111c36c747689e843130430c3152
42500000,"S.S Liqour, Shrijanshil Tol, Basundhara, काठमाडौं, Kathmandu, काठमाडौं, Bagmati Pradesh, नेपाल",3,,1711.25,13,6,7,https://hamrobazaar.com/for-sale-house/51-in-kathmandu/8ba106a87d424e77ab668b824e95d515
31000000,"Sainbu, Lalitpur Metropolitan City, Lalitpur, Bagmati Pradesh, 13775, Nepal",2.5,"Behind Radio Tower, inside GOKUL AWASH",1197.875,13,3,4,https://hamrobazaar.com/for-sale-house/bungalo-on-sale-at-bhaisepati-inside-gokul-awash-in-lalitpur/0d65a7d612e54b9ebb6b53eaf6e78ff5
39000000,"Sainbu, Lalitpur Metropolitan City, Lalitpur, Bagmati Pradesh, 13775, Nepal",2.5,,1369,13,3,4,https://hamrobazaar.com/for-sale-house/mordern-duplex-house-on-sale-bhaisepati-in-lalitpur/2b554cdecb074a3289ade5dee24aa755
16000000,"Sainbu, Lalitpur Metropolitan City, Lalitpur, Bagmati Pradesh, 13775, Nepal",,,,,,,https://hamrobazaar.com/for-sale-house/2-and-half-stories-house-with-5-shutters-shops-in-lalitpur/7c88aa2d36454f0cbaed6008dac922f2
50000000,"Sainbu, Lalitpur, Bagmati Pradesh, 13775, Nepal",3,opposite radio nepal tower,1411.78,13,4,4,https://hamrobazaar.com/for-sale-house/house-for-sale-in-lalitpur/4cb338213edc42358c7a7d2b00ec32cc
32000000,"Sallaghari, Bhaktapur",2.5,,1668.46,13,3,5,https://hamrobazaar.com/for-sale-house/sale-for-beautiful-house-in-bhaktapur/8d42dec7bb8c4f769a6111ee739fea65
31000000,Samakhusi,3,Samakhushi-Ranibari,98.03,8,3,7,https://hamrobazaar.com/for-sale-house/beautiful-house-on-sale-in-kathmandu/76aaa92dc9bc4b47858c7e8f69553159
39000000,"Samakhusi, Kathmandu",2.5,Near Police Petrol Pump,1026.75,13,5,6,https://hamrobazaar.com/for-sale-house/brand-new-home-in-lalitpur/c9bc442d2ccb42639c693f61950e04f4
35500000,"Samakhusi, Kathmandu",2.5,,1197.87,13,4,6,https://hamrobazaar.com/for-sale-house/house-on-sale-at-samakhusi-in-kathmandu/20f3ae26ac764d3ab8749fc7c9df648f
45000000,"Samudayik Marga, महादेवस्थान, सुविधानगर",3,,1369,13,2,2,https://hamrobazaar.com/for-sale-house/residential-house-on-sale-at-kalopul-kathmandu-in-nepal/0dc8076ad0c74a09b1d9949bc9e3e9b4
32500000,"Samyukti Marg, शंखमुल चोक, शंखमुल",3,,1369,13,3,7,https://hamrobazaar.com/for-sale-house/residential-house-for-sale-at-reasonable-price-in-nepal/57483ae019ea4ccaa6c0fc473f7b050c
36500000,"Sanchal (Sanepa), Lalitpur",2.5,,1437.45,12,5,5,https://hamrobazaar.com/for-sale-house/house-for-sale-in-sanepa-in-lalitpur/042519f7dd0e46c1b78ceae2a2acf67f
55000000,"Sanchal (Sanepa), Lalitpur",1,,1882.37,13,1,1,https://hamrobazaar.com/for-sale-house/house-on-sale-at-sanchal-sanepa-in-lalitpur/5ff8a426f14c4f7c9b5ed194e0a9606d
90000000,"Sanchal (Sanepa), Lalitpur",1,,3080.25,13,1,1,https://hamrobazaar.com/for-sale-house/house-on-sale-at-sanchal-lalitpur-in-lalitpur/189c0a96bdbb4a0d944728dfbd0f148a
110000000,"Sanepa Police Station, Lalitpur, Nepal",,,3080.25,13,,,https://hamrobazaar.com/for-sale-house/9-aana-house-on-sale-sanepa-heights-near-kissan-2-in-lalitpur/914a2f5d03e642b9a5b3b9bf1ffb82dd
25000000,"Sanepa, Lalitpur",1,,1112.31,12,1,1,https://hamrobazaar.com/for-sale-house/house-on-sale-sanepa-in-lalitpur/61a88f63e8e345d59f8e11f5422f5a87
28000000,"Sanepa, Lalitpur",3,Sanepa,1266.325,13,2,8,https://hamrobazaar.com/for-sale-house/sanepa-house-for-sale-in-lalitpur/24ae9f2687fa4bf486de6f8864223de5
55000000,"Sanepa, Lalitpur",4,,1711.25,13,4,1,https://hamrobazaar.com/for-sale-house/house-on-sale-at-sanepa-in-lalitpur/24d1c366bfcc43aa9ebf02d1691be9bc
85000000,"Sanepa, Lalitpur",2,,2738,13,3,5,https://hamrobazaar.com/for-sale-house/house-for-sale-at-sanepa-lalitpur-in-lalitpur/de22e1a94fd14c9c92a26364cedb0a47
74000000,"Sano Bharyang, Kathmandu",3.5,200m from outside Ringroad,3764.75,13,4,8,https://hamrobazaar.com/for-sale-house/residential-house-on-sale-at-sano-bharyang-ktm-in-kathmandu/6a8c1b81c3494a808b7cf82ff53ee3ae
34000000,"Sano Bharyang, Kathmandu, Kathmandu Metropolitan City, Kathmandu",,,,,,,https://hamrobazaar.com/for-sale-house/urgent-in-kathmandu/b432e959ded84487b9a5b95c3a292e4b
30000000,"Sano Thimi, Bhaktapur",2.5,,1369,13,4,4,https://hamrobazaar.com/for-sale-house/imadol-shital-height-new-millennium-school-in-nepal/f3283905e6e340b6b554149387981f36
23500000,"sanogaon sanogaun, Sanagau (Mahalaxmi), Lalitpur",3.5,,1026.75,12,4,7,https://hamrobazaar.com/for-sale-house/house-on-sale-sanogaun-in-lalitpur/87aa5b27a6214c039c4dfcbb55f0a545
32000000,"sanogaon sanogaun, Sanagau (Mahalaxmi), Lalitpur",3.5,,1437.45,13,3,6,https://hamrobazaar.com/for-sale-house/house-on-sale-at-sanogaun-in-lalitpur/ab8c3dfa66234fdba9e42e31762ff42e
16000000,"Santinagar, Nagarjun, Nagarjun Municipality, Kathmandu",2,,1026.75,12,3,3,https://hamrobazaar.com/for-sale-house/house-for-sale-in-kathmandu/775a2002c3d340abae3fd387f36aa620
38000000,"Saraswati Mata Marg, सेती ओपी, कोट देवी",3,,1026.75,13,4,8,https://hamrobazaar.com/for-sale-house/koteshwor-house-on-sell-in-nepal/4e6a8d634dcb495880063e409d3ae687
16000000,"sarki tol, Jhaukhel",2,Bhaktpur,1711.25,13,5,4,https://hamrobazaar.com/for-sale-house/5-ana-bungalow-at-395-lakh-in-kathmandu/fb4aaf66b5f2414793198e7f881460a5
29000000,"Satdobato, Lalitpur",2.5,,1369,13,1,1,https://hamrobazaar.com/for-sale-house/house-on-sale-satdobato-in-lalitpur/9d48a730428f40fc9261efd0fd505fd8
70000000,"Satdobato, Lalitpur",4.5,,3114.475,12,9,12,https://hamrobazaar.com/for-sale-house/residential-house-on-sale-at-satdobato-kathmandu-in-lalitpur/c03b1ea93edf4c6ba2d5de6ceee0b2c7
12000000,"Satungal (Chandragiri), Kathmandu",3.5,Satungal,906.9625,13,2,8,https://hamrobazaar.com/for-sale-house/home-for-urgent-sale-in-kathmandu/c171bbb9056a48eebc2893ba47ba0f21
21000000,"Satungal (Chandragiri), Kathmandu",4,Near White Durbar Party Palace,1026.75,13,4,4,https://hamrobazaar.com/for-sale-house/house-on-sale-at-chandol-in-kathmandu/aa459a62a4a44077a8157a9dfd9cc9a3
18000000,"Semalar, बुटवल, रुपन्देही, Lumbini Province, नेपाल",25,,6845,20,10,8,https://hamrobazaar.com/for-sale-house/25-floor-house-in-nepal/4cb103798df1446cb89e7a73bc6c7c99
40000000,"Shakti Binayak Marg, गैरी गाउँ",2500,,1711.25,13,3,4,https://hamrobazaar.com/for-sale-house/hose-sale-in-nepal/8c4ae042df474f52b341bdf536f7df71
31000000,"Shiva Mandir, Gwarko-Lamatar, Borcha, Imadol, Khadkatol, Mahalaxmi, Mahalaxmi Municipality, Lalitpur",4,Bhatbhateni near sanagau,106,13,6,5,https://hamrobazaar.com/for-sale-house/new-home-in-lalitpur/c93d4373cf124cf29896327d7ae1dd0d
28500000,"Shivanagar Tol, Tarakeshwar, Kathmandu, Bagmati Pradesh, 44610, Nepal",3.5,,1745.475,8,6,21,https://hamrobazaar.com/for-sale-house/house-on-sell-51-anna-21-room-1-lakh-rent-in-kathmandu/ce8931e8b698400091ea71b0b8e08765
50000000,"Shramjit Kishor School, Sankhaghar Sakhwa Marga, Ward 17, Patan, Lalitpur Metropolitan City, Lalitpur, Bagmati Pradesh, 44702, Nepal",4,,342.25,20,3,2,https://hamrobazaar.com/for-sale-house/ghar-bikrima-in-lalitpur/5f278454a71849faadfb654f76ddbf00
23500000,"Shree Binayak Tole, Tokha, काठमाडौं, Bagmati Pradesh, नेपाल",3,,1026.75,13,4,5,https://hamrobazaar.com/for-sale-house/house-for-sale-greenland-tokha-in-nepal/6f2dbcc7ed0a4eb5b98d990f3faeadcd
80000000,"Shree Panchakumari Marg, सिर्जना टोल, नया बानेश्वर",2,,2738,20,3,8,https://hamrobazaar.com/for-sale-house/commercial-or-residential-land-on-sale-in-nepal/ef16e0368f614b24afeaeb0bd411e711
23500000,"Shri Taudaha Rastriya Higher Secondary School, Dakchhinkali Road, Chobhar, Taudaha, Kirtipur Municipality, Kathmandu, Bagmati Pradesh, 13775, Nepal",2.5,Lake,1369,13,3,5,https://hamrobazaar.com/for-sale-house/taudaha-house-for-sale-in-kathmandu/fe5cc2773c164f1ab4434ceec89e0712
135000000,"Shrinagar Madhya Marga, आलोक नगर, सुविधानगर",3,,4791.5,13,4,5,https://hamrobazaar.com/for-sale-house/house-for-sale-in-baneswor-shankhamul-kathmandu-in-nepal/3b108c45261d4c909044e5e8135db9a6
29000000,"Siddhipur (Mahalaxmi), Lalitpur",,,,,,,https://hamrobazaar.com/for-sale-house/house-sale-on-sidhipur-sanagau-in-lalitpur/0a04dc99f63c4f8b88260ed63d991495
37000000,"Siddhipur Thaiba Road, सफल टोल",25,m,342.25,12,0,0,https://hamrobazaar.com/for-sale-house/house-for-sale-in-nepal/238c75abaffa4f678f209db3a5bc27e8
23000000,"Siddhipur, Mahalaxmi, Lalitpur, Bagmati Pradesh, 44795, Nepal",2.5,3 aana,1026.75,13,4,4,https://hamrobazaar.com/for-sale-house/home-sell-in-lalitpur/29b9c760ff2344d4a3559bef5a889a3d
25500000,"Siddhipur, Mahalaxmi, Lalitpur, Bagmati Pradesh, 44795, Nepal",2.5,,1026.75,13,4,5,https://hamrobazaar.com/for-sale-house/house-for-sale-in-lalitpur/59461b171fc146f192f2230341dabcbb
11300000,"Sidheswar Marg, Panchakumari Chok, Mandikhatar",1,kapan milan chowk,0-2.5-0,8,1,2,https://hamrobazaar.com/for-sale-house/kapan-milan-chowk-house-sale-in-nepal/1c5e7a3c7b4641fbb2a823ea5d160c28
25000000,"Sinamangal, Kathmandu",2.5,,855.62,12,4,10,https://hamrobazaar.com/for-sale-house/house-on-sale-sinamangal-in-kathmandu/cbde50a36ad0494baecacaed4b52cf8c
38500000,"Sipadol (Suryabinayak), Bhaktapur",3,Sipadol,1540.125,20,4,6,https://hamrobazaar.com/for-sale-house/brand-new-house-for-sale-sipadol-bhaktapur-in-bhaktapur/74559e1201fe453ca6947ef2d446b37d
26000000,"Sir Raj Bahadur Road, Ananda Nagar, Sukedhara",2,,1026.75,13,4,6,https://hamrobazaar.com/for-sale-house/house-for-sale-in-nepal/9ab963c9811d4ace9799da6e8b9d1705
16000000,"Sitapaila (Nagarjun) ,",2.5,,855.625,13,3,5,https://hamrobazaar.com/for-sale-house/house-in-sale-in-nepal/74e832a343304db4afd210df7bebbe16
40000000,"Sitapaila (Nagarjun), Kathmandu",3,,1540.125,13,5,7,https://hamrobazaar.com/for-sale-house/house-on-sale-at-inside-ringroad-sitapaila-in-kathmandu/0075fe79650243a3a60142069cee8b4d
55000000,"Sitapaila (Nagarjun), Kathmandu",2.5,Sitapaila,3251.375,12,3,5,https://hamrobazaar.com/for-sale-house/house-on-sale-at-sitapaila-in-kathmandu/485efb85ceed4e9190fca76afaf52097
115000000,"Sitapaila (Nagarjun), Kathmandu",2.5,,7871.75,13,3,4,https://hamrobazaar.com/for-sale-house/house-for-sale-at-sitapahila-h-in-kathmandu/d7c4740dbb014569a3ae89a6ae3af8b8
35000000,"Sitapakha, Imadol, Khadkagau, Mahalaxmi Municipality, Lalitpur",4,,1369,13,4,5,https://hamrobazaar.com/for-sale-house/setipakhama-aakarshak-ghar-in-lalitpur/d8564551cbd6496aae643a369f63c4b7
28000000,"Sitapakha, Imadol, Khadkatol, Khadkagau, Mahalaxmi Municipality, Lalitpur",3,,1369,13,4,6,https://hamrobazaar.com/for-sale-house/house-for-sale-imadol-in-lalitpur/ff39d34f556641fbbfb34219479f04c9
25000000,"Sitapakha, Imadol, Khadkatol, Khadkagau, Mahalaxmi Municipality, Lalitpur, Bagmati Pradesh, 44795, Nepal",2.5,,1026.75,13,3,6,https://hamrobazaar.com/for-sale-house/brand-new-house-on-sell-in-lalitpur/7ddc5ba077f74a8b87ecfd56e471132b
25500000,"Sitapakha, Imadol, Khadkatol, Khadkagau, Mahalaxmi Municipality, Lalitpur, Bagmati Pradesh, 44795, Nepal",2.5,,1369,13,4,5,https://hamrobazaar.com/for-sale-house/urgent-house-on-sale-at-imadol-sheetal-height-in-lalitpur/80851bc526fc4207a2f5d1c87eece285
23500000,"Sitapakha, Imadol, Mahalaxmi, Nepal",2.5,,1005.35,13,4,4,https://hamrobazaar.com/for-sale-house/flat-sys-house-for-sale-at-seti-pakha-imadol-in-nepal/da42fef6df854a978b97d5a5e5d4b39a
55000000,"sorhakhutte, Kaldhara (Shorakhutte), Kathmandu",,,,,,,https://hamrobazaar.com/for-sale-house/commercial-hostel-hotel-or-business-thamel-kaldha-in-kathmandu/ecd5b9139e2d4e8e97e7dc2c5d22e6cb
