Address,Land,Road,Price,Bedroom,Bathroom,Face,Floor,City
Samakhusi,1026.75,13,34500000,4,4,East,2.5,Kathmandu
Samakhusi,1711.25,15,35000000,6,3,East,2,Kathmandu
Samakhusi,1369,15,44000000,5,6,East,3,Kathmandu
Samakhusi,2395.75,14,55000000,5,6,South,3,Kathmandu
Samakhusi,2395.75,14,55000000,5,4,South East,2,Kathmandu
Samakhusi,2395.75,20,55000000,7,7,North,3,Kathmandu
Samakhusi,2395.75,20,55000000,6,5,East,2.5,Kathmandu
Samakhusi,1711.25,10,45000000,7,4,East,2.5,Kathmandu
Sampang Chowk,787.175,13,23000000,5,5,South,2.5,Lalitpur
Sampang Chowk,1437.45,13,38000000,7,4,North East,2.5,Lalitpur
Sanagau,962.57,13,13500000,5,3,West,2.5,Lalitpur
Sanagau,1026.75,20,21500000,4,3,North east,2.5,Lalitpur
Sanagaun,1069.53,12,19900000,8,4,East,2.5,Lalitpur
Sanagaun,1026.75,11.5,20400000,4,3,South West,2.5,Lalitpur
Sanagaun,1967.93,13,28000000,5,3,East,2.5,Lalitpur
Sanagaun,1403.225,14.5,30500000,5,5,North East,3,Lalitpur
Sanagaun,1369,13,32500000,5,4,East,2.5,Lalitpur
Sanagaun,1437.45,13,33000000,8,6,South East,2.5,Lalitpur
Sanagaun,1711.25,20,33500000,7,4,East,2.5,Lalitpur
Sanobharyang,1732.64,20,29000000,7,4,West,2.5,Kathmandu
Sanepa,1026.75,10,41000000,6,5,South east,2.5,Lalitpur
Sanepa,1411.78,12,30000000,6,5,East,2.5,Lalitpur
Sanepa,1369,13,30000000,4,4,North,3,Lalitpur
Sanepa,1095.2,20,30000000,4,3,East,2.5,Lalitpur
Sanepa,1540.125,12,32500000,6,4,East,3,Lalitpur
Sanepa,855.625,13,35000000,3,2,South East,3,Lalitpur
Sanepa,1711.25,10,45000000,5,4,South East,2.5,Lalitpur
Sanepa,1711.25,13,63500000,5,6,North East,2.5,Lalitpur
Sanepa,2700,14,63500000,5,5,North West,2.5,Lalitpur
Sanepa,1711.25,16,65000000,6,5,North East,2.5,Lalitpur
Sanepa,2738,10,68000000,6,6,South East,2.5,Lalitpur
Sanepa,3080.25,13,77000000,6,4,East,2.5,Kathmandu
Sanepa,3148.7,16,77500000,4,4,East,2.5,Lalitpur
sanepa sanchal,3080.25,20,75000000,5,2,South,2,Lalitpur
Sankhamul,1240.65625,12,35000000,7,3,West,2.5,Kathmandu
Sankhamul,1026.75,13,37000000,6,3,East,3.5,Kathmandu
Sanobharyang,1026.75,15,23500000,5,3,East,3,Kathmandu
Sanobharyang,2053.5,13,50000000,5,3,South East,3,Kathmandu
Sano Gaun,1369,20,21500000,5,2,East,2,Lalitpur
Sano Gaun,1454.5625,20,22000000,3,4,South,3,Lalitpur
Sano thimi,1095.2,16,21500000,5,3,North West,3.5,Bhaktapur
Sano Thimi,1197.875,20,24500000,5,3,North,2.5,Bhaktapur
Sano thimi,1369,15,49000000,6,5,East,2.5,Bhaktapur
Sanobharyang,1796.8125,14,22000000,8,2,East,2,Kathmandu
Sanobharyang,1112.3125,14,22500000,5,3,East,3,Kathmandu
Sanobharyang,1112.3125,14,22500000,6,5,East,3,Kathmandu
Sanobharyang,1197.875,13,23000000,6,4,West,2.5,Kathmandu
Sanobharyang,1112.3125,14,23000000,5,3,East,3,Kathmandu
Sanobharyang,1347.609375,16,31500000,7,2,North,2,Kathmandu
Sanobharyang,1454.5625,16,36000000,7,3,West,3,Kathmandu
Sanobharyang,1903.76,20,42500000,6,7,South West,3.5,Kathmandu
Sanobharyang,1711.25,20,45000000,4,5,North,2.5,Kathmandu
Sanogaun,1197.875,13,18500000,5,3,East,2.5,Lalitpur
Sanothimi,1625.68,13,38000000,6,4,West,2.5,Bhaktapur
Saraswotinagar,2395.75,13,40000000,4,4,North East,2.5,Kathmandu
Satdobato,1048.140625,16,20000000,5,4,North,3,Lalitpur
Satdobato,2053.5,10,25000000,5,3,North,2.5,Lalitpur
Satdobato,1026.75,13,26000000,4,3,East,2.5,Lalitpur
Satdobato,1625.6875,10,32500000,5,4,South East,3,Lalitpur
Satdobato,2087.725,13,45000000,5,5,West,2.5,Lalitpur
Satdobato,3422.5,20,70000000,3,3,East,2,Lalitpur
Sattalle,1796.81,12,25000000,4,2,North,2.5,Kathmandu
Satungal,1240.65625,13,18000000,5,4,East,2.5,Kathmandu
Satungal,1026.75,13,21000000,7,3,South East,3,Kathmandu
Satungal,1732.64,16,22500000,4,3,east,2.5,Kathmandu
Satungal,1197.875,14,23000000,6,4,North East,3.5,Kathmandu
Satungal,1369,20,29000000,8,5,North East,3.5,Kathmandu
Satungal,1437.45,13,29500000,4,4,North West,2.5,Kathmandu
Setipakha,787.175,13,22500000,4,4,East,2.5,Lalitpur
Setipakha,1369,13,26500000,8,8,West,3,Lalitpur
Shankhamul,1026.75,10,31500000,4,3,South East,3,Kathmandu
Shankhamul,1369,13,40000000,7,3,West,2.5,Kathmandu
Shankhamul,1095.2,13,45000000,8,8,South,2.5,Kathmandu
Shankhamul,2566.87,20,68000000,7,3,North East,3.5,Kathmandu
Shankhamul,2121.95,23,68000000,7,3,North East,3.5,Kathmandu
Shantinagar,1711.25,15,33000000,5,3,West,2.5,Kathmandu
Shantinagar,2652.4375,13,43500000,7,3,West,3,Kathmandu
Shantinagar,2498.425,13,43500000,7,3,West,3,Kathmandu
Shantinagar,3251.375,20,70000000,4,3,East,3,Kathmandu
Sheetal tole,1197.87,13,19000000,5,3,South,2.5,Lalitpur
Shital Height,1026.75,13,19500000,4,4,North,2.5,Lalitpur
Shital Height,1369,20,29000000,4,4,East,2.5,Lalitpur
Siddhartha Colony,2395.75,20,57500000,4,5,South,2.5,Kathmandu
Siddhartha Colony,2459.92,20,59000000,4,5,South east,2.5,Kathmandu
Thimi,1369,20,23000000,5,3,North east,3,Bhaktapur
Siddipur,1026.75,20,22000000,4,3,North,2.5,Lalitpur
Sinamangal,2053.5,13,55100000,7,5,East,3,Kathmandu
Sipadol,1197.875,10,19000000,7,3,East,3,Bhaktapur
Sipadol,1026.75,20,19000000,7,4,West,3.5,Bhaktapur
Sipadol,1197.875,10,19500000,6,3,East,3,Bhaktapur
Sipadol,1403.225,12,23000000,5,3,South West,2.5,Bhaktapur
Sipadol,1561.51,12,23000000,5,3,South west,2.5,Bhaktapur
Sipadol,1540.125,20,37500000,7,4,North,3,Bhaktapur
Sipadol,2053.5,15,48000000,7,5,West,3.5,Bhaktapur
Sirutar,1133.7,16,25000000,4,4,West,2.5,Bhaktapur
Sirutar,1711.25,13,26000000,3,3,South West,2,Bhaktapur
Sita Pakha,1026.75,13,25000000,4,4,East,2.5,Lalitpur
Sitapaila,1112.3125,13,12000000,4,2,North East,2,Kathmandu
Sitapaila,1095.2,10,14500000,3,3,East,2.5,Kathmandu
sitapaila,855.625,13,15500000,5,3,South,3,Kathmandu
Sitapaila,1200,8,16000000,3,2,North,2,Kathmandu
Sitapaila,1048.14,15,17000000,4,2,east,2.5,Kathmandu
Sitapaila,1112.3125,16,17500000,5,4,North,2.5,Kathmandu
Sitapaila,1112.3125,13,18000000,4,4,North,3,Kathmandu
Sitapaila,1283.4375,10,18500000,3,3,South,2,Kathmandu
Sitapaila,1283.4375,13,20500000,4,4,East,2.5,Kathmandu
Sitapaila,1197.875,13,21000000,5,2,South,2,Kathmandu
Sitapaila,1369,14,21000000,6,5,East,2.5,Kathmandu
Sitapaila,1283.43,13,21500000,4,4,East,2.5,Kathmandu
Sitapaila,1026.75,14,22000000,3,4,East,3,Kathmandu
Sitapaila,787.175,15,22000000,7,3,North West,3.5,Kathmandu
Sitapaila,1060.975,18,22500000,4,3,North,2.5,Kathmandu
Sitapaila,752.95,13,23500000,3,3,South East,2.5,Kathmandu
Sitapaila,1240.65625,13,23500000,7,3,East,2,Kathmandu
Sitapaila,1369,13,24000000,4,4,East,2.5,Kathmandu
Sitapaila,1369,14,24000000,8,5,West,3,Kathmandu
Sitapaila,1437.45,16,24000000,4,4,North,2.5,Kathmandu
Sitapaila,1369,20,25000000,6,3,North,3.5,Kathmandu
Sitapaila,1390.39,13,25300000,5,5,East,2.5,Kathmandu
Sitapaila,1475.953125,13,25500000,5,4,East,3,Kathmandu
Sitapaila,1369,13,25500000,6,6,East,3,Kathmandu
Sitapaila,85.5625,14,26000000,8,5,West,3,Kathmandu
Sitapaila,1403.225,16.5,26000000,5,3,South,2.5,Kathmandu
Sitapaila,1129.425,20,26500000,6,4,West,2.5,Kathmandu
Sitapaila,1403.225,13,27000000,4,3,East,2.5,Kathmandu
Sitapaila,1540.125,13,27000000,5,4,North,2.5,Kathmandu
Sitapaila,1095.2,20,27000000,4,4,South,2.5,Kathmandu
Sitapaila,1090.92,12,27500000,4,4,North east,2.5,Kathmandu
Sitapaila,1711.25,10,29000000,4,4,West,2.5,Kathmandu
Sitapaila,2053.5,10,29000000,6,4,East,3,Kathmandu
Sitapaila,1711.25,13,29500000,5,5,North,2.5,Kathmandu
Sitapaila,1437.45,16,29500000,4,3,South,2.5,Kathmandu
Sitapaila,2395.75,20,29500000,4,3,South East,3,Kathmandu
Sitapaila,1369,11,30000000,6,4,North West,2,Kathmandu
Sitapaila,1437.45,12,30000000,6,3,North,2.5,Kathmandu
Sitapaila,1197.875,13,30000000,2,2,East,2.5,Kathmandu
Sitapaila,2395.75,18,30500000,6,5,east,2.5,Kathmandu
Sitapaila,1369,13,31000000,5,4,South East,2.5,Kathmandu
Sitapaila,1711.25,13,31500000,5,5,East,2.5,Kathmandu
Sitapaila,1818.2,16,31500000,6,5,East,2.5,Kathmandu
Sitapaila,2464.2,22,35000000,5,5,South,2.5,Kathmandu
Sitapaila,1500,10,35500000,6,4,East,2.5,Kathmandu
Sitapaila,1369,12,35500000,6,4,East,3,Kathmandu
Sitapaila,1437.45,20,36500000,4,3,North East,2.5,Kathmandu
Sitapaila,2395.75,13,37500000,4,3,South,2.5,Kathmandu
Sitapaila,2156.175,11.5,38000000,7,7,East,3.5,Kathmandu
Sitapaila,2053.5,13,38000000,6,6,East,2.5,Kathmandu
Sitapaila,2121.95,20,47000000,5,3,West,2.5,Kathmandu
Sitapaila,2806.45,12,49500000,8,7,South East,3.5,Kathmandu
Sitapaila,2203.234375,20,53600000,3,4,North,3.5,Kathmandu
Sitapaila,2806.45,13,54000000,1,1,South West,2.5,Kathmandu
Sitapaila,3490.95,20,67400000,4,3,North West,2,Kathmandu
Sitapaila,1347.6,10,17500000,3,3,South West,2.5,Kathmandu
Soltidobato,2400,13,30000000,3,3,South,2.5,Kathmandu
Sovahity,1026.75,10,20000000,4,3,South,2.5,Lalitpur
Srijana Chowk,1129.425,8,16000000,5,3,East,2.5,Kathmandu
Srijananagar,1711.25,18,30000000,5,5,West,2.5,Bhaktapur
Srijananagar,1095.2,20,22500000,7,3,North West,3,Bhaktapur
SS college,1197.87,13,27499999,7,3,North east,3,Bhaktapur
Subarnachowk,1500,10,29500000,8,3,South,3,Bhaktapur
Changunarayan,1090.92,10,21000000,8,3,East,3.5,Bhaktapur
Sukedhara,1026.75,20,16000000,6,3,East,2.5,Kathmandu
Sukedhara,1112.3125,24,19000000,3,2,South West,2,Kathmandu
Sukedhara,1026.75,14,21000000,6,3,North,2,Kathmandu
Sukedhara,1604.29,15,26000000,6,4,East,2,Kathmandu
Sukedhara,1711.25,13,29800000,5,5,West,2.5,Kathmandu
Sukedhara,1454.5625,15,30000000,6,5,East,3,Kathmandu
Sukedhara,1754.03,13,31800000,5,5,south east,2.5,Kathmandu
Sukedhara,1369,12,32500000,6,4,South East,2.5,Kathmandu
Sukedhara,1283.4375,18,32500000,4,4,East,2,Kathmandu
Sukedhara,2010.71,12,35000000,9,4,north east east,3.5,Kathmandu
Sukedhara,1369,13,35000000,6,4,East,2.5,Kathmandu
Sukedhara,1369,14,39000000,6,4,South,2.5,Kathmandu
Sukedhara,2053.5,12,40000000,5,3,South East,2.5,Kathmandu
Sukedhara,2053.5,13,42000000,5,5,East,2.5,Kathmandu
Sukedhara,2053.5,14,42000000,5,5,East,3,Kathmandu
Sukedhara,1711.25,12,42500000,5,3,East,2,Kathmandu
Sukedhara,2395.75,12,45000000,5,3,East,2.5,Kathmandu
Sukedhara,2395.75,15,45000000,4,3,East,2.5,Kathmandu
Sukedhara,2053.5,20,45000000,6,6,East,3,Kathmandu
Sukedhara,1369,12,49500000,1,3,North,2,Kathmandu
Sukedhara,2395.75,12,70000000,4,3,East,2.5,Kathmandu
Sukedhara,1369,20,45000000,6,4,North,2.5,Kathmandu
Sukedhara,2395.75,12,70000000,4,3,East,2.5,Kathmandu
Sunakothi,1711.25,13,22500000,3,3,South East,2.5,Lalitpur
Sunakothi,2053.5,13,35000000,3,3,South East,2.5,Lalitpur
Sunakothi,1369,18,35000000,3,3,East,2,Lalitpur
Sunakothi,1403.225,20,35000000,5,4,East,2.5,Lalitpur
Sunakothi,2053.5,20,36000000,3,3,West,2.5,Lalitpur
Sunakothi,1711.25,20,37500000,3,4,North East,2.5,Lalitpur
Sunakothi,2053.5,15,42500000,3,3,East,2.5,Lalitpur
Sunakothi,2053.5,20,42500000,3,3,South East,2.5,Lalitpur
Sundarbasti,1095.2,13,33800000,4,3,East,2.5,Kathmandu
Sundarbasti,1711.25,13,39000000,5,3,North East,2.5,Kathmandu
Sunderbasti,1197.875,13,19500000,5,3,East,3,Kathmandu
Sunderbasti,1796.8125,12,26500000,6,5,East,3,Kathmandu
Sunderbasti,1775.421875,13,27500000,6,4,South East,3,Kathmandu
Sunderbasti,1967.9375,14,31500000,5,4,East,2,Kathmandu
Suryadarshan Height,1625.68,13,30000000,7,4,West,3.5,Kathmandu
Suryabinayak,1026.75,10,20200000,7,4,East,3,Bhaktapur
Suryabinayak,1026.75,13,21500000,6,5,East,3.5,Bhaktapur
Suryabinayak,3422.5,13,55100000,5,4,East,2.5,Bhaktapur
Suryadanda,1711.25,18,36100000,7,3,South,3.5,Kathmandu
Suryadarshan Height,1471.675,15,30000000,6,3,West,3.5,Kathmandu
Swayambhu,1112.3125,13,20600000,5,3,North East,3,Kathmandu
Swayambhu,1112.3125,18,21000000,4,2,South,2,Kathmandu
Swayambhu,1026.75,13,23500000,6,5,East,3,Kathmandu
Swayambhu,1369,12,34000000,6,3,South,3,Kathmandu
Swayambhu,1860.984375,12,37000000,8,5,South,3,Kathmandu
Swayambhu,2395.75,14,39000000,5,5,East,3,Kathmandu
Swayambhu,1711.25,13,47500000,8,5,East,3.5,Kathmandu
Swayambhu,2053.5,13,50000000,5,3,South,2,Kathmandu
Syuchatar,1471.675,13,19500000,4,3,East,2.5,Kathmandu
Syuchatar,1026.75,13,20500000,6,3,South,2.5,Kathmandu
Syuchatar,1454.5625,16,21000000,5,4,West,2,Kathmandu
Syuchatar,406.421875,14,22000000,4,2,North East,2,Kathmandu
Syuchatar,1095.2,14,22000000,4,2,North,2,Kathmandu
Syuchatar,1283.4375,13,22400000,6,4,North East,3,Kathmandu
Syuchatar,1882.37,10,22500000,5,3,East,2.5,Kathmandu
Syuchatar,1026.75,10,23000000,4,2,North West,3,Kathmandu
Syuchatar,1369,13,24500000,7,4,East,2,Kathmandu
Syuchatar,1026.75,13,24800000,5,4,South,3,Kathmandu
Syuchatar,1095.2,13,25000000,6,2,South,2.5,Kathmandu
Syuchatar,1369,13,25000000,7,5,North East,3,Kathmandu
Syuchatar,1711.25,16,25000000,4,3,East,2.5,Kathmandu
Syuchatar,1925.15,10,25500000,4,2,West,2.5,Kathmandu
Syuchatar,1540.125,10,30000000,1,5,East,3.5,Kathmandu
Syuchatar,1369,10,37000000,6,4,North,3,Kathmandu
Syuchatar,1369,18,38000000,4,3,South East,2.5,Kathmandu
Tahachal,1176.48,8,15500000,1,1,East,2,Kathmandu
Tahachal,1540.125,10,39500000,1,1,East,3,Kathmandu
Tahachal,2074.89,8,52500000,1,1,East,2.5,Kathmandu
Tahachal,1882.375,15,55000000,7,8,North,2,Kathmandu
Tahachal,1403.225,20,56500000,4,5,North,2.5,Kathmandu
Tarkeshwor,1026.75,10,17000000,5,2,East,2,Kathmandu
Tarkeshwor,1561.515625,12,25000000,5,4,East,3,Kathmandu
Tarkeshwor,1197.875,13,36000000,6,4,North West,3,Kathmandu
Tathali,1437.45,12.5,19000000,8,3,North West,3,Bhaktapur
Taukhel,1437.45,13,35000000,5,5,West,2,Lalitpur
Taulung,2395.75,20,34500000,4,4,East,2.5,Kathmandu
Taulung,2224.625,20,58000000,5,5,South east,2.5,Kathmandu
Taulung,2738,20,67500000,6,6,South,2.5,Kathmandu
Tenzing Chowk,2806.45,12,65500000,6,4,South East,2.5,Kathmandu
Thado Dhunga,3080.25,20,77500000,5,4,South West,2.5,Lalitpur
Thaiba,1069.53125,20,17000000,4,3,North,3,Lalitpur
Thaiba,1129.425,20,18000000,4,3,South,2.5,Lalitpur
Thaiba,1390.390625,13,19000000,4,4,East,3,Lalitpur
Thaiba,1454.56,13,19000000,4,4,east,2.5,Lalitpur
Thaiba,1026.75,20,19000000,3,2,South,2.5,Lalitpur
Thaiba,1026.75,20,20000000,3,2,South,3,Lalitpur
Thaiba,1095.2,13,24000000,4,3,East,2.5,Lalitpur
Thaiba,1369,20,28500000,4,5,South,3,Lalitpur
Thaiba,2053.5,20,48500000,4,4,North East,2.5,Lalitpur
Thaiba,1779.7,20,50000000,4,3,South West,2.5,Lalitpur
Thaiba,2053.5,20,50000000,3,3,South,2.5,Lalitpur
Thali,752.95,12,16000000,5,3,East,2.5,Kathmandu
Thali,900,10,9100000,3,2,West,2,Kathmandu
Thamel,2012.43,8,55000000,6,4,South,3.5,Kathmandu
Thankot,1026.75,23,13000000,6,2,West,3,Kathmandu
Thankot,1026.75,22,13500000,7,2,West,3,Kathmandu
Thankot,1026.75,13,14500000,2,3,South East,2.5,Kathmandu
Thankot,1060.975,13,16500000,5,1,West,2,Kathmandu
Thankot,1369,16,17500000,5,2,South,3,Kathmandu
Thankot,1711.25,10,22000000,6,3,West,2.5,Kathmandu
Thankot,1369,13,26000000,5,4,North east,2.5,Kathmandu
Thankot,1711.25,20,27600000,4,3,East,3,Kathmandu
Thankot,1882.37,10,30000000,8,3,South East,2.5,Kathmandu
Thapagaun,1347.609375,20,36000000,7,4,North,3,Kathmandu
Thapathali,2181.84375,10,9000000,6,3,East,3,Kathmandu
Thapathali,1689.859375,14,40100000,5,2,East,2,Kathmandu
Thapathali,2121.95,12,44500000,6,3,South,3,Kathmandu
Thapathali,2395.75,14,60000000,5,4,East,2,Kathmandu
Thasikhel,1882.375,10,23500000,6,5,East,2.5,Lalitpur
Thasikhel,2121.95,13,35000000,3,4,South,2.5,Lalitpur
Thecho,752.95,20,21000000,3,3,South East,2,Lalitpur
Thecho,1369,10,26000000,4,3,South,2.5,Lalitpur
Thecho,1813.925,12,27500000,7,5,East,3.5,Lalitpur
Thecho,1369,13,32500000,5,5,North,2.5,Lalitpur
Thulo bharyang,855.62,12,19900000,5,3,South West,2.5,Kathmandu
Thulo Bharyang,1129.425,13,22000000,4,3,South East,2.5,Kathmandu
Thulo Bharyang,1454.5625,12,22700000,5,2,West,3,Kathmandu
Thulo Bharyang,1026.75,13,30000000,4,3,West,2.5,Kathmandu
Thulo Bharyang,1197.875,13,32500000,5,4,South,3,Kathmandu
Thulo Bharyang,2395.75,15,39000000,5,5,East,3,Kathmandu
TIkathali,1133.703125,10,15000000,5,2,East,2.5,Lalitpur
Tikathali,1026.75,10,16500000,6,3,South,3,Lalitpur
Tikathali,1369,13,17000000,3,2,West,2,Lalitpur
Tikathali,855.625,10,18500000,3,3,North East,3,Lalitpur
Tikathali,1026.75,13,18500000,4,2,South,2.5,Lalitpur
Tikathali,752.95,13,19500000,5,3,West,2.5,Lalitpur
Tikathali,1112.3125,13,19500000,5,3,North,3,Lalitpur
Tikathali,1561.515625,15,19500000,5,4,South East,2,Lalitpur
Tikathali,941.1875,13,19900000,5,4,East,3,Lalitpur
Tikathali,787.175,13,21500000,9,3,East,2.5,Lalitpur
Tikathali,1369,20,21500000,6,4,West,2.5,Lalitpur
Tikathali,600,12,22000000,6,4,South East,2.5,Lalitpur
Tikathali,1026.75,13,22000000,6,5,South East,2.5,Lalitpur
Tikathali,1112.3125,12,22500000,6,3,North,2.5,Lalitpur
Tikathali,1197.875,12,22500000,6,3,East,3,Lalitpur
Tikathali,1155.09,13,22500000,4,4,South,2.5,Lalitpur
Tikathali,1069.53125,12,23000000,6,3,South,3,Lalitpur
Tikathali,1197.875,12,23000000,6,4,South east,2.5,Lalitpur
Tikathali,1026.75,13,23000000,4,3,South,2.5,Lalitpur
Tikathali,1026.75,13,23000000,7,3,South,2.5,Lalitpur
Tikathali,1026.75,13,23000000,4,4,East,2.5,Lalitpur
Tikathali,1112.3125,13,23500000,5,4,South East,2.5,Lalitpur
Tikathali,1112.3125,20,23500000,7,3,West,2.5,Lalitpur
Tikathali,1026.75,13,24100000,7,3,North West,2.5,Lalitpur
Tikathali,1197.875,16,24500000,6,5,East,2.5,Lalitpur
Tikathali,1060.975,13,25000000,6,3,North,2.5,Lalitpur
Tikathali,1133.7,13,25000000,4,4,East,2.5,Lalitpur
Tikathali,1112.3125,13,25000000,6,3,South West,2.5,Lalitpur
Tikathali,1112.3125,13,25000000,6,5,South,2.5,Lalitpur
Tikathali,1197.875,13,25000000,3,3,South west,2.5,Lalitpur
Tikathali,1026.75,16,25000000,6,5,East,2.5,Lalitpur
Tikathali,1197.875,12,26000000,7,3,East,2.5,Lalitpur
Tikathali,1403.225,13,27000000,7,4,North West,2.5,Lalitpur
Tikathali,1095.2,13,29500000,5,5,East,2,Lalitpur
Tikathali,1369,10,35000000,6,5,North East,3,Lalitpur
Tikathali,1283.4375,13,37500000,5,4,South East,2.5,Lalitpur
Tikathali,1882.37,12,26000000,5,3,West,2.5,Lalitpur
Tinkune,3422.5,11,50000000,5,3,North,2,Kathmandu
Tinkune,3422.5,14,60000000,6,3,East,2,Kathmandu
Tinthana,1026.75,13,16000000,5,3,East,2.5,Kathmandu
Tinthana,1500,16,32500000,8,4,East,3,Kathmandu
Tinthana,1711.25,6.5,40000000,5,2,North,2,Kathmandu
Tinthana,2762.29975,24,50000000,7,3,North West,3,Kathmandu
Tokha,1112.3125,13,14200000,4,2,West,2,Kathmandu
Tokha,1112.3125,12,17800000,5,6,South,3,Kathmandu
Tokha,2930.515625,12,19000000,4,3,East,2,Kathmandu
Tokha,1026.75,13,21000000,6,6,East,3,Kathmandu
Tokha,1112.3125,13,22000000,5,5,East,3,Kathmandu
Tokha,1369,13,23000000,6,5,East,3,Kathmandu
Tokha,1283.4375,15,23500000,7,6,East,3,Kathmandu
Tokha,1026.75,11,24000000,5,3,South,3,Kathmandu
Tokha,1540.125,10,24500000,7,3,South East,3,Kathmandu
Tokha,1112.3125,12,25000000,4,3,East,2,Kathmandu
Tokha,1882.375,18,25000000,7,6,West,3,Kathmandu
Tokha,1369,10,26000000,6,3,North East,2.5,Kathmandu
Tokha,1112.3125,13,26000000,3,4,South West,3,Kathmandu
Tokha,1026.75,14,26000000,3,4,South West,2.5,Kathmandu
Tokha,1500,20,26000000,5,4,East,2.5,Kathmandu
Tokha,1026.75,13,26500000,6,3,West,2.5,Kathmandu
Tokha,1471.675,15,28000000,5,5,South,2.5,Kathmandu
Tokha,1369,13,29000000,6,5,South,3,Kathmandu
Tokha,1369,13,29500000,4,3,East,2,Kathmandu
Tokha,1711.25,14,30000000,6,5,North,3,Kathmandu
Tokha,1369,14,33500000,6,6,South East,3,Kathmandu
Tokha,1369,13,37500000,6,4,East,3,Kathmandu
Tokha,1411.78125,20,41000000,5,4,South East,3,Kathmandu
Tokha,1779.7,12,45000000,5,3,North East,2.5,Kathmandu
Tokha,2823.5625,15,53000000,6,4,West,3,Kathmandu
Tokha,2806.45,18,70000000,5,6,West,2.5,Kathmandu
Tokha,2909.125,18,70000000,5,7,North West,3,Kathmandu
Town planning,1711.25,14,45000000,7,6,East,3.5,Kathmandu
Tribhuwan Park,2053.5,20,32000000,5,4,East,2.5,Kathmandu
Tushal,1711.25,15,29500000,5,4,East,2.5,Kathmandu
Tyanglafat,1026.75,10,24500000,7,4,North East,2.5,Kathmandu
Tyanglafat,2464.2,20,57000000,4,3,East,2.5,Kathmandu
United colony,1882.375,13,35000000,5,4,South east,3,Lalitpur
United colony,1882.375,13,35000000,5,4,West,3,Lalitpur
Upper Pasikot,2481.31,22,51000000,5,6,South,3.5,Kathmandu
Vinayak Colony,1471.675,20,51000000,4,3,West,2.5,Lalitpur
Vinayak Colony,1471.675,20,51000000,4,2,West,2.5,Lalitpur
Wasik,1779.7,14,37500000,5,4,South,3,Kathmandu
Wasik,1779.7,13,41000000,5,4,South West,3,Kathmandu
Wasik,3080.25,15,70000000,3,4,North,2.5,Kathmandu
